city,week_start,cases,weekly_case_rate_per_100k,total_with_at_least_one_vaccine_dose,percent_with_at_least_one_vaccine_dose,total_with_complete_vaccine_series,percent_with_complete_vaccine_series
Midlothian,3/29/20,9,61,0,0,0,0
Midlothian,4/5/20,14,94,0,0,0,0
Midlothian,4/12/20,13,88,0,0,0,0
Midlothian,4/19/20,14,94,0,0,0,0
Midlothian,4/26/20,13,88,0,0,0,0
Midlothian,5/3/20,21,142,0,0,0,0
Midlothian,5/10/20,20,135,0,0,0,0
Midlothian,5/17/20,16,108,0,0,0,0
Midlothian,5/24/20,NA,NA,0,0,0,0
Midlothian,5/31/20,NA,NA,0,0,0,0
Midlothian,6/7/20,8,54,0,0,0,0
Midlothian,6/14/20,6,40,0,0,0,0
Midlothian,6/21/20,7,47,0,0,0,0
Midlothian,6/28/20,13,88,0,0,0,0
Midlothian,7/5/20,18,121,0,0,0,0
Midlothian,7/12/20,12,81,0,0,0,0
Midlothian,7/19/20,22,148,0,0,0,0
Midlothian,7/26/20,18,121,0,0,0,0
Midlothian,8/2/20,13,88,0,0,0,0
Midlothian,8/9/20,18,121,0,0,0,0
Midlothian,8/16/20,17,115,0,0,0,0
Midlothian,8/23/20,12,81,0,0,0,0
Midlothian,8/30/20,21,142,0,0,0,0
Midlothian,9/6/20,19,128,0,0,0,0
Midlothian,9/13/20,16,108,0,0,0,0
Midlothian,9/20/20,21,142,0,0,0,0
Midlothian,9/27/20,25,169,0,0,0,0
Midlothian,10/4/20,20,135,0,0,0,0
Midlothian,10/11/20,44,297,0,0,0,0
Midlothian,10/18/20,55,371,0,0,0,0
Midlothian,10/25/20,65,439,0,0,0,0
Midlothian,11/1/20,84,567,0,0,0,0
Midlothian,11/8/20,105,709,0,0,0,0
Midlothian,11/15/20,124,837,0,0,0,0
Midlothian,11/22/20,96,648,0,0,0,0
Midlothian,11/29/20,86,580,0,0,0,0
Midlothian,12/6/20,80,540,0,0,0,0
Midlothian,12/13/20,65,439,50,0.3,0,0
Midlothian,12/20/20,40,270,82,0.6,0,0
Midlothian,12/27/20,57,385,197,1.3,0,0
Midlothian,1/3/21,63,425,264,1.8,50,0.3
Midlothian,1/10/21,54,364,332,2.2,79,0.5
Midlothian,1/17/21,44,297,453,3.1,148,1
Midlothian,1/24/21,39,263,657,4.4,228,1.5
Midlothian,1/31/21,26,175,940,6.3,269,1.8
Midlothian,2/7/21,7,47,1333,9,376,2.5
Midlothian,2/14/21,9,61,1536,10.4,479,3.2
Midlothian,2/21/21,15,101,1725,11.6,746,5
Midlothian,2/28/21,9,61,2192,14.8,1135,7.7
Midlothian,3/7/21,6,40,2428,16.4,1385,9.3
Midlothian,3/14/21,25,169,2778,18.7,1631,11
Midlothian,3/21/21,20,135,3142,21.2,2072,14
Midlothian,3/28/21,22,148,3559,24,2266,15.3
Midlothian,4/4/21,35,236,4137,27.9,2681,18.1
Midlothian,4/11/21,27,182,4642,31.3,3039,20.5
Midlothian,4/18/21,21,142,5101,34.4,3352,22.6
Midlothian,4/25/21,34,229,5335,36,3751,25.3
Midlothian,5/2/21,31,209,5536,37.4,4081,27.5
Morton Grove,1/26/20,0,0,0,0,0,0
Morton Grove,2/2/20,0,0,0,0,0,0
Morton Grove,2/9/20,0,0,0,0,0,0
Morton Grove,2/16/20,0,0,0,0,0,0
Morton Grove,2/23/20,0,0,0,0,0,0
Morton Grove,3/1/20,0,0,0,0,0,0
Morton Grove,3/8/20,NA,NA,0,0,0,0
Morton Grove,3/15/20,NA,NA,0,0,0,0
Morton Grove,3/22/20,14,60,0,0,0,0
Morton Grove,3/29/20,14,60,0,0,0,0
Morton Grove,4/5/20,32,138,0,0,0,0
Morton Grove,4/12/20,38,163,0,0,0,0
Morton Grove,4/19/20,37,159,0,0,0,0
Morton Grove,4/26/20,22,95,0,0,0,0
Morton Grove,5/3/20,35,150,0,0,0,0
Morton Grove,5/10/20,27,116,0,0,0,0
Morton Grove,5/17/20,17,73,0,0,0,0
Morton Grove,5/24/20,20,86,0,0,0,0
Morton Grove,5/31/20,11,47,0,0,0,0
Morton Grove,6/7/20,14,60,0,0,0,0
Morton Grove,6/14/20,16,69,0,0,0,0
Morton Grove,6/21/20,13,56,0,0,0,0
Morton Grove,6/28/20,7,30,0,0,0,0
Morton Grove,7/5/20,11,47,0,0,0,0
Morton Grove,7/12/20,8,34,0,0,0,0
Morton Grove,7/19/20,11,47,0,0,0,0
Morton Grove,7/26/20,13,56,0,0,0,0
Morton Grove,8/2/20,18,77,0,0,0,0
Morton Grove,8/9/20,15,64,0,0,0,0
Morton Grove,8/16/20,13,56,0,0,0,0
Morton Grove,8/23/20,24,103,0,0,0,0
Morton Grove,8/30/20,14,60,0,0,0,0
Morton Grove,9/6/20,10,43,0,0,0,0
Morton Grove,9/13/20,17,73,0,0,0,0
Morton Grove,9/20/20,11,47,0,0,0,0
Morton Grove,9/27/20,25,107,0,0,0,0
Morton Grove,10/4/20,29,125,0,0,0,0
Morton Grove,10/11/20,42,180,0,0,0,0
Morton Grove,10/18/20,61,262,0,0,0,0
Morton Grove,10/25/20,73,314,0,0,0,0
Morton Grove,11/1/20,95,408,0,0,0,0
Morton Grove,11/8/20,120,516,0,0,0,0
Morton Grove,11/15/20,153,657,0,0,0,0
Morton Grove,11/22/20,96,413,0,0,0,0
Morton Grove,11/29/20,102,438,0,0,0,0
Morton Grove,12/6/20,114,490,0,0,0,0
Morton Grove,12/13/20,96,413,197,0.8,0,0
Morton Grove,12/20/20,88,378,410,1.8,0,0
Morton Grove,12/27/20,82,352,601,2.6,0,0
Morton Grove,1/3/21,53,228,1001,4.3,206,0.9
Morton Grove,1/10/21,39,168,1249,5.4,411,1.8
Morton Grove,1/17/21,49,211,1759,7.6,522,2.2
Morton Grove,1/24/21,27,116,2334,10,811,3.5
Morton Grove,1/31/21,23,99,3111,13.4,1064,4.6
Morton Grove,2/7/21,14,60,4095,17.6,1311,5.6
Morton Grove,2/14/21,25,107,4789,20.6,1879,8.1
Morton Grove,2/21/21,37,159,5546,23.8,2490,10.7
Morton Grove,2/28/21,37,159,6212,26.7,3251,14
Morton Grove,3/7/21,34,146,7277,31.3,4465,19.2
Morton Grove,3/14/21,52,223,8457,36.3,5277,22.7
Morton Grove,3/21/21,44,189,9815,42.2,5815,25
Morton Grove,3/28/21,49,211,11025,47.4,6489,27.9
Morton Grove,4/4/21,51,219,12089,52,7814,33.6
Morton Grove,4/11/21,50,215,13233,56.9,9130,39.2
Morton Grove,4/18/21,43,185,13869,59.6,10158,43.7
Morton Grove,4/25/21,20,86,14501,62.3,10980,47.2
Morton Grove,5/2/21,25,107,14856,63.8,11638,50
Mount Prospect,1/26/20,0,0,0,0,0,0
Mount Prospect,2/2/20,0,0,0,0,0,0
Mount Prospect,2/9/20,0,0,0,0,0,0
Mount Prospect,2/16/20,0,0,0,0,0,0
Mount Prospect,2/23/20,0,0,0,0,0,0
Mount Prospect,3/1/20,NA,NA,0,0,0,0
Mount Prospect,3/8/20,NA,NA,0,0,0,0
Mount Prospect,3/15/20,6,11,0,0,0,0
Mount Prospect,3/22/20,10,18,0,0,0,0
Mount Prospect,3/29/20,21,39,0,0,0,0
Mount Prospect,4/5/20,44,81,0,0,0,0
Mount Prospect,4/12/20,54,100,0,0,0,0
Mount Prospect,4/19/20,72,133,0,0,0,0
Mount Prospect,4/26/20,97,179,0,0,0,0
Mount Prospect,5/3/20,84,155,0,0,0,0
Mount Prospect,5/10/20,73,135,0,0,0,0
Mount Prospect,5/17/20,66,122,0,0,0,0
Mount Prospect,5/24/20,40,74,0,0,0,0
Mount Prospect,5/31/20,27,50,0,0,0,0
Mount Prospect,6/7/20,23,42,0,0,0,0
Mount Prospect,6/14/20,18,33,0,0,0,0
Mount Prospect,6/21/20,22,41,0,0,0,0
Mount Prospect,6/28/20,14,26,0,0,0,0
Mount Prospect,7/5/20,12,22,0,0,0,0
Mount Prospect,7/12/20,18,33,0,0,0,0
Mount Prospect,7/19/20,40,74,0,0,0,0
Mount Prospect,7/26/20,26,48,0,0,0,0
Mount Prospect,8/2/20,30,55,0,0,0,0
Mount Prospect,8/9/20,38,70,0,0,0,0
Mount Prospect,8/16/20,29,54,0,0,0,0
Mount Prospect,8/23/20,45,83,0,0,0,0
Mount Prospect,8/30/20,35,65,0,0,0,0
Mount Prospect,9/6/20,29,54,0,0,0,0
Mount Prospect,9/13/20,41,76,0,0,0,0
Mount Prospect,9/20/20,34,63,0,0,0,0
Mount Prospect,9/27/20,31,57,0,0,0,0
Mount Prospect,10/4/20,52,96,0,0,0,0
Mount Prospect,10/11/20,83,153,0,0,0,0
Mount Prospect,10/18/20,104,192,0,0,0,0
Mount Prospect,10/25/20,170,314,0,0,0,0
Mount Prospect,11/1/20,256,473,0,0,0,0
Mount Prospect,11/8/20,324,598,0,0,0,0
Mount Prospect,11/15/20,308,569,0,0,0,0
Mount Prospect,11/22/20,221,408,0,0,0,0
Mount Prospect,11/29/20,262,484,0,0,0,0
Mount Prospect,12/6/20,218,402,0,0,0,0
Mount Prospect,12/13/20,140,258,374,0.7,0,0
Mount Prospect,12/20/20,163,301,595,1.1,0,0
Mount Prospect,12/27/20,156,288,938,1.7,0,0
Mount Prospect,1/3/21,186,343,1299,2.4,398,0.7
Mount Prospect,1/10/21,189,349,1784,3.3,583,1.1
Mount Prospect,1/17/21,137,253,2288,4.2,714,1.3
Mount Prospect,1/24/21,85,157,3334,6.2,1069,2
Mount Prospect,1/31/21,63,116,4833,8.9,1454,2.7
Mount Prospect,2/7/21,47,87,6618,12.2,1901,3.5
Mount Prospect,2/14/21,35,65,7908,14.6,2651,4.9
Mount Prospect,2/21/21,53,98,9184,17,3838,7.1
Mount Prospect,2/28/21,43,79,10473,19.3,5306,9.8
Mount Prospect,3/7/21,50,92,12593,23.2,7783,14.4
Mount Prospect,3/14/21,61,113,15105,27.9,9119,16.8
Mount Prospect,3/21/21,74,137,17420,32.2,10104,18.7
Mount Prospect,3/28/21,79,146,20266,37.4,11400,21
Mount Prospect,4/4/21,83,153,22685,41.9,14186,26.2
Mount Prospect,4/11/21,111,205,24858,45.9,16551,30.6
Mount Prospect,4/18/21,56,103,26728,49.3,18676,34.5
Mount Prospect,4/25/21,52,96,28347,52.3,20475,37.8
Mount Prospect,5/2/21,58,107,29223,53.9,21869,40.4
Niles,1/26/20,0,0,0,0,0,0
Niles,2/2/20,0,0,0,0,0,0
Niles,2/9/20,0,0,0,0,0,0
Niles,2/16/20,0,0,0,0,0,0
Niles,2/23/20,0,0,0,0,0,0
Niles,3/1/20,0,0,0,0,0,0
Niles,3/8/20,0,0,0,0,0,0
Niles,3/15/20,NA,NA,0,0,0,0
Niles,3/22/20,5,17,0,0,0,0
Niles,3/29/20,22,74,0,0,0,0
Niles,4/5/20,73,245,0,0,0,0
Niles,4/12/20,77,258,0,0,0,0
Niles,4/19/20,94,315,0,0,0,0
Niles,4/26/20,127,426,0,0,0,0
Niles,5/3/20,150,503,0,0,0,0
Niles,5/10/20,83,278,0,0,0,0
Niles,5/17/20,81,272,0,0,0,0
Niles,5/24/20,79,265,0,0,0,0
Niles,5/31/20,42,141,0,0,0,0
Niles,6/7/20,27,91,0,0,0,0
Niles,6/14/20,23,77,0,0,0,0
Niles,6/21/20,45,151,0,0,0,0
Niles,6/28/20,19,64,0,0,0,0
Niles,7/5/20,17,57,0,0,0,0
Niles,7/12/20,20,67,0,0,0,0
Niles,7/19/20,20,67,0,0,0,0
Niles,7/26/20,11,37,0,0,0,0
Niles,8/2/20,31,104,0,0,0,0
Niles,8/9/20,20,67,0,0,0,0
Niles,8/16/20,16,54,0,0,0,0
Niles,8/23/20,27,91,0,0,0,0
Niles,8/30/20,27,91,0,0,0,0
Niles,9/6/20,20,67,0,0,0,0
Niles,9/13/20,15,50,0,0,0,0
Niles,9/20/20,22,74,0,0,0,0
Niles,9/27/20,24,81,0,0,0,0
Niles,10/4/20,60,201,0,0,0,0
Niles,10/11/20,97,325,0,0,0,0
Niles,10/18/20,92,309,0,0,0,0
Niles,10/25/20,107,359,0,0,0,0
Niles,11/1/20,153,513,0,0,0,0
Niles,11/8/20,188,631,0,0,0,0
Niles,11/15/20,191,641,0,0,0,0
Niles,11/22/20,136,456,0,0,0,0
Niles,11/29/20,179,601,0,0,0,0
Niles,12/6/20,182,611,0,0,0,0
Niles,12/13/20,159,534,152,0.5,0,0
Niles,12/20/20,128,429,296,1,0,0
Niles,12/27/20,103,346,487,1.6,0,0
Niles,1/3/21,125,419,979,3.3,164,0.6
Niles,1/10/21,123,413,1476,5,287,1
Niles,1/17/21,79,265,1903,6.4,383,1.3
Niles,1/24/21,50,168,2653,8.9,795,2.7
Niles,1/31/21,42,141,3444,11.6,1283,4.3
Niles,2/7/21,50,168,4422,14.8,1571,5.3
Niles,2/14/21,33,111,5204,17.5,2137,7.2
Niles,2/21/21,32,107,5997,20.1,2824,9.5
Niles,2/28/21,28,94,7537,25.3,3563,12
Niles,3/7/21,47,158,8340,28,4650,15.6
Niles,3/14/21,46,154,9385,31.5,5587,18.7
Niles,3/21/21,48,161,10621,35.6,7018,23.5
Niles,3/28/21,41,138,11880,39.9,7646,25.7
Niles,4/4/21,68,228,13047,43.8,8720,29.3
Niles,4/11/21,50,168,14048,47.1,9891,33.2
Niles,4/18/21,45,151,14906,50,10949,36.7
Niles,4/25/21,39,131,15711,52.7,11824,39.7
Niles,5/2/21,28,94,16206,54.4,12493,41.9
Norridge,1/26/20,0,0,0,0,0,0
Norridge,2/2/20,0,0,0,0,0,0
Norridge,2/9/20,0,0,0,0,0,0
Norridge,2/16/20,0,0,0,0,0,0
Norridge,2/23/20,0,0,0,0,0,0
Norridge,3/1/20,NA,NA,0,0,0,0
Norridge,3/8/20,0,0,0,0,0,0
Norridge,3/15/20,NA,NA,0,0,0,0
Norridge,3/22/20,5,34,0,0,0,0
Norridge,3/29/20,6,41,0,0,0,0
Norridge,4/5/20,20,137,0,0,0,0
Norridge,4/12/20,28,192,0,0,0,0
Norridge,4/19/20,34,233,0,0,0,0
Norridge,4/26/20,95,652,0,0,0,0
Norridge,5/3/20,57,391,0,0,0,0
Norridge,5/10/20,17,117,0,0,0,0
Norridge,5/17/20,20,137,0,0,0,0
Norridge,5/24/20,9,62,0,0,0,0
Norridge,5/31/20,NA,NA,0,0,0,0
Norridge,6/7/20,NA,NA,0,0,0,0
Norridge,6/14/20,5,34,0,0,0,0
Norridge,6/21/20,NA,NA,0,0,0,0
Norridge,6/28/20,13,89,0,0,0,0
Norridge,7/5/20,NA,NA,0,0,0,0
Norridge,7/12/20,NA,NA,0,0,0,0
Norridge,7/19/20,10,69,0,0,0,0
Norridge,7/26/20,21,144,0,0,0,0
Norridge,8/2/20,15,103,0,0,0,0
Norridge,8/9/20,25,172,0,0,0,0
Norridge,8/16/20,16,110,0,0,0,0
Norridge,8/23/20,22,151,0,0,0,0
Norridge,8/30/20,11,75,0,0,0,0
Norridge,9/6/20,NA,NA,0,0,0,0
Norridge,9/13/20,7,48,0,0,0,0
Norridge,9/20/20,18,124,0,0,0,0
Norridge,9/27/20,16,110,0,0,0,0
Norridge,10/4/20,21,144,0,0,0,0
Norridge,10/11/20,38,261,0,0,0,0
Norridge,10/18/20,44,302,0,0,0,0
Norridge,10/25/20,74,508,0,0,0,0
Norridge,11/1/20,123,844,0,0,0,0
Norridge,11/8/20,121,830,0,0,0,0
Norridge,11/15/20,107,734,0,0,0,0
Norridge,11/22/20,57,391,0,0,0,0
Norridge,11/29/20,67,460,0,0,0,0
Norridge,12/6/20,74,508,0,0,0,0
Norridge,12/13/20,60,412,51,0.3,0,0
Norridge,12/20/20,37,254,96,0.7,0,0
Norridge,12/27/20,49,336,298,2,0,0
Norridge,1/3/21,66,453,363,2.5,57,0.4
Norridge,1/10/21,54,371,658,4.5,91,0.6
Norridge,1/17/21,44,302,868,6,255,1.7
Norridge,1/24/21,34,233,1053,7.2,314,2.2
Norridge,1/31/21,41,281,1409,9.7,576,4
Norridge,2/7/21,22,151,1839,12.6,754,5.2
Norridge,2/14/21,16,110,2113,14.5,878,6
Norridge,2/21/21,22,151,2380,16.3,1117,7.7
Norridge,2/28/21,22,151,2686,18.4,1450,10
Norridge,3/7/21,16,110,3143,21.6,1941,13.3
Norridge,3/14/21,10,69,3609,24.8,2267,15.6
Norridge,3/21/21,20,137,4194,28.8,2516,17.3
Norridge,3/28/21,45,309,4726,32.4,2883,19.8
Norridge,4/4/21,20,137,5321,36.5,3384,23.2
Norridge,4/11/21,36,247,5829,40,3895,26.7
Norridge,4/18/21,18,124,6198,42.5,4364,29.9
Norridge,4/25/21,33,226,6574,45.1,4830,33.1
Norridge,5/2/21,29,199,6745,46.3,5188,35.6
North Riverside,1/26/20,0,0,0,0,0,0
North Riverside,2/2/20,0,0,0,0,0,0
North Riverside,2/9/20,0,0,0,0,0,0
North Riverside,2/16/20,0,0,0,0,0,0
North Riverside,2/23/20,0,0,0,0,0,0
North Riverside,3/1/20,0,0,0,0,0,0
North Riverside,3/8/20,0,0,0,0,0,0
North Riverside,3/15/20,NA,NA,0,0,0,0
North Riverside,3/22/20,NA,NA,0,0,0,0
North Riverside,3/29/20,5,75,0,0,0,0
North Riverside,4/5/20,NA,NA,0,0,0,0
North Riverside,4/12/20,9,135,0,0,0,0
North Riverside,4/19/20,10,150,0,0,0,0
North Riverside,4/26/20,9,135,0,0,0,0
North Riverside,5/3/20,NA,NA,0,0,0,0
North Riverside,5/10/20,6,90,0,0,0,0
North Riverside,5/17/20,16,240,0,0,0,0
North Riverside,5/24/20,NA,NA,0,0,0,0
North Riverside,5/31/20,7,105,0,0,0,0
North Riverside,6/7/20,NA,NA,0,0,0,0
North Riverside,6/14/20,NA,NA,0,0,0,0
North Riverside,6/21/20,NA,NA,0,0,0,0
North Riverside,6/28/20,0,0,0,0,0,0
North Riverside,7/5/20,NA,NA,0,0,0,0
North Riverside,7/12/20,NA,NA,0,0,0,0
North Riverside,7/19/20,NA,NA,0,0,0,0
North Riverside,7/26/20,NA,NA,0,0,0,0
North Riverside,8/2/20,NA,NA,0,0,0,0
North Riverside,8/9/20,9,135,0,0,0,0
North Riverside,8/16/20,NA,NA,0,0,0,0
North Riverside,8/23/20,7,105,0,0,0,0
North Riverside,8/30/20,NA,NA,0,0,0,0
North Riverside,9/6/20,NA,NA,0,0,0,0
North Riverside,9/13/20,NA,NA,0,0,0,0
North Riverside,9/20/20,NA,NA,0,0,0,0
North Riverside,9/27/20,NA,NA,0,0,0,0
North Riverside,10/4/20,5,75,0,0,0,0
North Riverside,10/11/20,10,150,0,0,0,0
North Riverside,10/18/20,16,240,0,0,0,0
North Riverside,10/25/20,21,315,0,0,0,0
North Riverside,11/1/20,24,360,0,0,0,0
North Riverside,11/8/20,39,585,0,0,0,0
North Riverside,11/15/20,33,495,0,0,0,0
North Riverside,11/22/20,33,495,0,0,0,0
North Riverside,11/29/20,25,375,0,0,0,0
North Riverside,12/6/20,30,450,0,0,0,0
North Riverside,12/13/20,26,390,38,0.6,0,0
North Riverside,12/20/20,6,90,78,1.2,0,0
North Riverside,12/27/20,26,390,133,2,0,0
North Riverside,1/3/21,15,225,187,2.8,36,0.5
North Riverside,1/10/21,19,285,272,4.1,75,1.1
North Riverside,1/17/21,22,330,357,5.4,100,1.5
North Riverside,1/24/21,12,180,471,7.1,147,2.2
North Riverside,1/31/21,20,300,628,9.4,232,3.5
North Riverside,2/7/21,12,180,774,11.6,282,4.2
North Riverside,2/14/21,NA,NA,860,12.9,361,5.4
North Riverside,2/21/21,9,135,1066,16,507,7.6
North Riverside,2/28/21,NA,NA,1194,17.9,636,9.5
North Riverside,3/7/21,NA,NA,1349,20.2,789,11.8
North Riverside,3/14/21,5,75,1497,22.4,939,14.1
North Riverside,3/21/21,NA,NA,1663,24.9,1041,15.6
North Riverside,3/28/21,6,90,1878,28.1,1215,18.2
North Riverside,4/4/21,11,165,2018,30.2,1355,20.3
North Riverside,4/11/21,5,75,2158,32.3,1491,22.3
North Riverside,4/18/21,5,75,2249,33.7,1634,24.5
North Riverside,4/25/21,13,195,2307,34.6,1760,26.4
North Riverside,5/2/21,9,135,2356,35.3,1863,27.9
Northbrook,1/26/20,0,0,0,0,0,0
Northbrook,2/2/20,0,0,0,0,0,0
Northbrook,2/9/20,0,0,0,0,0,0
Northbrook,2/16/20,0,0,0,0,0,0
Northbrook,2/23/20,0,0,0,0,0,0
Northbrook,3/1/20,0,0,0,0,0,0
Northbrook,3/8/20,0,0,0,0,0,0
Northbrook,3/15/20,10,30,0,0,0,0
Northbrook,3/22/20,24,72,0,0,0,0
Northbrook,3/29/20,20,60,0,0,0,0
Northbrook,4/5/20,22,66,0,0,0,0
Northbrook,4/12/20,21,63,0,0,0,0
Northbrook,4/19/20,37,112,0,0,0,0
Northbrook,4/26/20,63,190,0,0,0,0
Northbrook,5/3/20,41,124,0,0,0,0
Northbrook,5/10/20,31,93,0,0,0,0
Northbrook,5/17/20,14,42,0,0,0,0
Northbrook,5/24/20,17,51,0,0,0,0
Northbrook,5/31/20,19,57,0,0,0,0
Northbrook,6/7/20,10,30,0,0,0,0
Northbrook,6/14/20,15,45,0,0,0,0
Northbrook,6/21/20,9,27,0,0,0,0
Northbrook,6/28/20,14,42,0,0,0,0
Northbrook,7/5/20,10,30,0,0,0,0
Northbrook,7/12/20,12,36,0,0,0,0
Northbrook,7/19/20,23,69,0,0,0,0
Northbrook,7/26/20,18,54,0,0,0,0
Northbrook,8/2/20,22,66,0,0,0,0
Northbrook,8/9/20,9,27,0,0,0,0
Northbrook,8/16/20,25,75,0,0,0,0
Northbrook,8/23/20,22,66,0,0,0,0
Northbrook,8/30/20,15,45,0,0,0,0
Northbrook,9/6/20,23,69,0,0,0,0
Northbrook,9/13/20,29,87,0,0,0,0
Northbrook,9/20/20,13,39,0,0,0,0
Northbrook,9/27/20,20,60,0,0,0,0
Northbrook,10/4/20,33,99,0,0,0,0
Northbrook,10/11/20,59,178,0,0,0,0
Northbrook,10/18/20,75,226,0,0,0,0
Northbrook,10/25/20,141,425,0,0,0,0
Northbrook,11/1/20,178,537,0,0,0,0
Northbrook,11/8/20,251,757,0,0,0,0
Northbrook,11/15/20,186,561,0,0,0,0
Northbrook,11/22/20,137,413,0,0,0,0
Northbrook,11/29/20,162,488,0,0,0,0
Northbrook,12/6/20,126,380,0,0,0,0
Northbrook,12/13/20,108,326,367,1.1,0,0
Northbrook,12/20/20,81,244,633,1.9,0,0
Northbrook,12/27/20,89,268,1024,3.1,0,0
Northbrook,1/3/21,127,383,1472,4.4,391,1.2
Northbrook,1/10/21,108,326,2189,6.6,627,1.9
Northbrook,1/17/21,66,199,3977,12,908,2.7
Northbrook,1/24/21,64,193,6045,18.2,1098,3.3
Northbrook,1/31/21,42,127,8124,24.5,1700,5.1
Northbrook,2/7/21,47,142,10260,30.9,2709,8.2
Northbrook,2/14/21,44,133,11668,35.2,4212,12.7
Northbrook,2/21/21,30,90,12822,38.7,6277,18.9
Northbrook,2/28/21,47,142,14181,42.8,8194,24.7
Northbrook,3/7/21,35,106,15950,48.1,10362,31.2
Northbrook,3/14/21,39,118,17740,53.5,11765,35.5
Northbrook,3/21/21,42,127,19711,59.4,12646,38.1
Northbrook,3/28/21,61,184,22361,67.4,14074,42.4
Northbrook,4/4/21,64,193,23889,72,16154,48.7
Northbrook,4/11/21,53,160,25359,76.5,18006,54.3
Northbrook,4/18/21,32,96,26408,79.6,20426,61.6
Northbrook,4/25/21,40,121,27032,81.5,21497,64.8
Northbrook,5/2/21,31,93,27460,82.8,22352,67.4
Northfield,1/26/20,0,0,0,0,0,0
Northfield,2/2/20,0,0,0,0,0,0
Northfield,2/9/20,0,0,0,0,0,0
Northfield,2/16/20,0,0,0,0,0,0
Northfield,2/23/20,0,0,0,0,0,0
Northfield,3/1/20,0,0,0,0,0,0
Northfield,3/8/20,0,0,0,0,0,0
Northfield,3/15/20,NA,NA,0,0,0,0
Northfield,3/22/20,NA,NA,0,0,0,0
Northfield,3/29/20,NA,NA,0,0,0,0
Northfield,4/5/20,10,185,0,0,0,0
Northfield,4/12/20,8,148,0,0,0,0
Northfield,4/19/20,NA,NA,0,0,0,0
Northfield,4/26/20,7,129,0,0,0,0
Northfield,5/3/20,NA,NA,0,0,0,0
Northfield,5/10/20,12,221,0,0,0,0
Northfield,5/17/20,17,314,0,0,0,0
Northfield,5/24/20,8,148,0,0,0,0
Northfield,5/31/20,7,129,0,0,0,0
Northfield,6/7/20,5,92,0,0,0,0
Northfield,6/14/20,NA,NA,0,0,0,0
Northfield,6/21/20,NA,NA,0,0,0,0
Northfield,6/28/20,NA,NA,0,0,0,0
Northfield,7/5/20,NA,NA,0,0,0,0
Northfield,7/12/20,NA,NA,0,0,0,0
Northfield,7/19/20,0,0,0,0,0,0
Northfield,7/26/20,NA,NA,0,0,0,0
Northfield,8/2/20,NA,NA,0,0,0,0
Northfield,8/9/20,5,92,0,0,0,0
Northfield,8/16/20,NA,NA,0,0,0,0
Northfield,8/23/20,7,129,0,0,0,0
Northfield,8/30/20,NA,NA,0,0,0,0
Northfield,9/6/20,6,111,0,0,0,0
Northfield,9/13/20,NA,NA,0,0,0,0
Northfield,9/20/20,NA,NA,0,0,0,0
Northfield,9/27/20,6,111,0,0,0,0
Northfield,10/4/20,9,166,0,0,0,0
Northfield,10/11/20,17,314,0,0,0,0
Northfield,10/18/20,14,258,0,0,0,0
Northfield,10/25/20,17,314,0,0,0,0
Northfield,11/1/20,36,664,0,0,0,0
Northfield,11/8/20,40,738,0,0,0,0
Northfield,11/15/20,30,554,0,0,0,0
Northfield,11/22/20,35,646,0,0,0,0
Northfield,11/29/20,27,498,0,0,0,0
Northfield,12/6/20,17,314,0,0,0,0
Northfield,12/13/20,13,240,63,1.2,0,0
Northfield,12/20/20,14,258,99,1.8,0,0
Northfield,12/27/20,24,443,133,2.5,0,0
Northfield,1/3/21,22,406,180,3.3,63,1.2
Northfield,1/10/21,13,240,224,4.1,104,1.9
Northfield,1/17/21,9,166,317,5.8,121,2.2
Northfield,1/24/21,12,221,502,9.3,143,2.6
Northfield,1/31/21,10,185,773,14.3,192,3.5
Northfield,2/7/21,5,92,1076,19.9,251,4.6
Northfield,2/14/21,13,240,1253,23.1,354,6.5
Northfield,2/21/21,8,148,1388,25.6,562,10.4
Northfield,2/28/21,10,185,1552,28.6,842,15.5
Northfield,3/7/21,NA,NA,1808,33.4,1129,20.8
Northfield,3/14/21,6,111,2086,38.5,1291,23.8
Northfield,3/21/21,NA,NA,2499,46.1,1413,26.1
Northfield,3/28/21,6,111,2758,50.9,1590,29.3
Northfield,4/4/21,NA,NA,3041,56.1,1913,35.3
Northfield,4/11/21,10,185,3337,61.6,2215,40.9
Northfield,4/18/21,10,185,3569,65.8,2548,47
Northfield,4/25/21,7,129,3725,68.7,2738,50.5
Northfield,5/2/21,NA,NA,3795,70,2899,53.5
Northlake,1/26/20,0,0,0,0,0,0
Northlake,2/2/20,0,0,0,0,0,0
Northlake,2/9/20,0,0,0,0,0,0
Northlake,2/16/20,0,0,0,0,0,0
Northlake,2/23/20,0,0,0,0,0,0
Northlake,3/1/20,0,0,0,0,0,0
Northlake,3/8/20,0,0,0,0,0,0
Northlake,3/15/20,NA,NA,0,0,0,0
Northlake,3/22/20,NA,NA,0,0,0,0
Northlake,3/29/20,10,81,0,0,0,0
Northlake,4/5/20,14,114,0,0,0,0
Northlake,4/12/20,17,138,0,0,0,0
Northlake,4/19/20,41,333,0,0,0,0
Northlake,4/26/20,20,162,0,0,0,0
Northlake,5/3/20,37,300,0,0,0,0
Northlake,5/10/20,43,349,0,0,0,0
Northlake,5/17/20,32,260,0,0,0,0
Northlake,5/24/20,35,284,0,0,0,0
