GEOID,NAME,tract,county,total_workers,essential,nonessential,conman,food,health,protection,socialservices,transport,total_pop,nonwhite_pct,pov_pct,hh_inc_med
17031820901,"Census Tract 8209.01, Cook County, Illinois",8209.01,Cook,2559,0.625244236,0.374755764,0.2598671356,0.05822586948,0.06408753419,0.00937866354,0.006643220008,0.2270418132,5253,0.406,0.145,54625
17031820902,"Census Tract 8209.02, Cook County, Illinois",8209.02,Cook,2602,0.5914681015,0.4085318985,0.2794004612,0.0426594927,0.08839354343,0.01998462721,0.03382013836,0.1272098386,5345,0.548,0.084,73646
17031821001,"Census Tract 8210.01, Cook County, Illinois",8210.01,Cook,2455,0.5319755601,0.4680244399,0.2391038697,0.04928716904,0.08350305499,0.01751527495,0,0.1425661914,5085,0.294,0.07,57148
17031821002,"Census Tract 8210.02, Cook County, Illinois",8210.02,Cook,2587,0.540007731,0.459992269,0.2033243139,0.01932740626,0.1410900657,0.02860456127,0.001932740626,0.1457286432,5379,0.317,0.124,58153
17031821101,"Census Tract 8211.01, Cook County, Illinois",8211.01,Cook,1928,0.5394190871,0.4605809129,0.2463692946,0.06898340249,0.03112033195,0.0627593361,0,0.130186722,4661,0.34,0.146,63429
17031821102,"Census Tract 8211.02, Cook County, Illinois",8211.02,Cook,1873,0.5301655099,0.4698344901,0.2301121196,0.05605979712,0.03844100374,0.05766150561,0.01548318206,0.1324079018,4270,0.338,0.104,63388
17031821200,"Census Tract 8212, Cook County, Illinois",8212,Cook,3158,0.6295123496,0.3704876504,0.1608613046,0.06048131729,0.05098163395,0.05984800507,0.03673210893,0.2606079797,6215,0.9,0.186,39939
17031821300,"Census Tract 8213, Cook County, Illinois",8213,Cook,2523,0.6448672216,0.3551327784,0.3162901308,0.03448275862,0.09155766944,0.0368608799,0.03170828379,0.133967499,5542,0.839,0.153,43870
17031821401,"Census Tract 8214.01, Cook County, Illinois",8214.01,Cook,1756,0.506833713,0.493166287,0.1207289294,0.01025056948,0.1224373576,0.09225512528,0.02391799544,0.1372437358,4202,0.987,0.198,43560
17031821402,"Census Tract 8214.02, Cook County, Illinois",8214.02,Cook,1376,0.6417151163,0.3582848837,0.1039244186,0.0726744186,0.1286337209,0.04651162791,0.03415697674,0.2558139535,2997,0.971,0.122,49300
17031821500,"Census Tract 8215, Cook County, Illinois",8215,Cook,595,0.6789915966,0.3210084034,0.09243697479,0.01512605042,0.218487395,0.1025210084,0.04369747899,0.2067226891,1674,0.968,0.407,30222
17031821600,"Census Tract 8216, Cook County, Illinois",8216,Cook,2036,0.4720039293,0.5279960707,0.1940078585,0.04223968566,0.09724950884,0.01964636542,0.007858546169,0.1110019646,4428,0.655,0.126,64102
17031821700,"Census Tract 8217, Cook County, Illinois",8217,Cook,2340,0.4752136752,0.5247863248,0.1444444444,0.04358974359,0.147008547,0.04316239316,0.04829059829,0.04871794872,4691,0.207,0.031,87500
17031821800,"Census Tract 8218, Cook County, Illinois",8218,Cook,2981,0.4102650117,0.5897349883,0.1650452868,0.0174438108,0.09057363301,0.0415967796,0.0036900369,0.09191546461,5352,0.431,0.084,71316
17031821900,"Census Tract 8219, Cook County, Illinois",8219,Cook,2612,0.432618683,0.567381317,0.134762634,0.06584992343,0.1087289433,0.03751914242,0.02220520674,0.06355283308,5195,0.33,0.051,71393
17031822000,"Census Tract 8220, Cook County, Illinois",8220,Cook,2005,0.4428927681,0.5571072319,0.1600997506,0.08029925187,0.07630922693,0.02044887781,0.01895261845,0.08678304239,4308,0.207,0.081,49359
17031822101,"Census Tract 8221.01, Cook County, Illinois",8221.01,Cook,2195,0.4250569476,0.5749430524,0.132118451,0.01503416856,0.1002277904,0.03416856492,0.003189066059,0.1403189066,4265,0.243,0.066,70030
17031822102,"Census Tract 8221.02, Cook County, Illinois",8221.02,Cook,2502,0.5091926459,0.4908073541,0.1414868106,0.02837729816,0.1490807354,0.02997601918,0.02637889688,0.1338928857,4974,0.565,0.116,54004
17031822200,"Census Tract 8222, Cook County, Illinois",8222,Cook,1898,0.4968387777,0.5031612223,0.1533192835,0.03898840885,0.1401475237,0.02054794521,0.01527924131,0.1285563751,3978,0.252,0.039,93723
17031822301,"Census Tract 8223.01, Cook County, Illinois",8223.01,Cook,1775,0.5245070423,0.4754929577,0.2090140845,0.02873239437,0.05915492958,0.04112676056,0,0.1864788732,3798,0.234,0.148,63973
17031822302,"Census Tract 8223.02, Cook County, Illinois",8223.02,Cook,1814,0.5705622933,0.4294377067,0.2133406836,0.03142227122,0.1097023153,0.0407938258,0,0.1753031974,4368,0.344,0.147,54241
17031822400,"Census Tract 8224, Cook County, Illinois",8224,Cook,2291,0.5189873418,0.4810126582,0.2540375382,0.05674378001,0.04888694893,0.01789611523,0.008293321694,0.1331296377,6372,0.25,0.335,41902
17031822500,"Census Tract 8225, Cook County, Illinois",8225,Cook,1962,0.4327217125,0.5672782875,0.1982670744,0.04587155963,0.08053007136,0.01121304791,0.01681957187,0.08002038736,4320,0.303,0.076,71949
17031822601,"Census Tract 8226.01, Cook County, Illinois",8226.01,Cook,2229,0.4607447286,0.5392552714,0.1938088829,0.03813369224,0.1000448632,0.03454463885,0.02377747869,0.07043517272,4606,0.252,0.035,77500
17031822602,"Census Tract 8226.02, Cook County, Illinois",8226.02,Cook,3135,0.4264752791,0.5735247209,0.1779904306,0.01977671451,0.1263157895,0.01403508772,0.01403508772,0.07432216906,7002,0.336,0.106,62843
17031822701,"Census Tract 8227.01, Cook County, Illinois",8227.01,Cook,2231,0.382339758,0.617660242,0.1680860601,0.0206185567,0.1057821605,0.02241147468,0.00896458987,0.05647691618,4607,0.403,0.066,55662
17031822702,"Census Tract 8227.02, Cook County, Illinois",8227.02,Cook,1424,0.4515449438,0.5484550562,0.1390449438,0.03300561798,0.1081460674,0.07162921348,0.02036516854,0.07935393258,3469,0.268,0.176,52963
17031822801,"Census Tract 8228.01, Cook County, Illinois",8228.01,Cook,1621,0.4861196792,0.5138803208,0.1739666872,0.02467612585,0.1480567551,0.03948180136,0.006785934608,0.09315237508,3069,0.387,0.116,58569
17031822802,"Census Tract 8228.02, Cook County, Illinois",8228.02,Cook,1554,0.4157014157,0.5842985843,0.1653796654,0.03603603604,0.1274131274,0.01093951094,0.01158301158,0.06435006435,3370,0.267,0.066,64646
17031822900,"Census Tract 8229, Cook County, Illinois",8229,Cook,1028,0.6079766537,0.3920233463,0.296692607,0.02821011673,0.06517509728,0.00486381323,0.01848249027,0.1945525292,2141,0.24,0.075,57857
17031823001,"Census Tract 8230.01, Cook County, Illinois",8230.01,Cook,2611,0.3504404443,0.6495595557,0.1554959786,0.05285331291,0.01531980084,0.0218307162,0,0.1049406358,6407,0.373,0.215,45292
17031823002,"Census Tract 8230.02, Cook County, Illinois",8230.02,Cook,2888,0.4743767313,0.5256232687,0.1056094183,0.06232686981,0.08137119114,0.02804709141,0.01592797784,0.1810941828,5845,0.175,0.202,50024
17031823101,"Census Tract 8231.01, Cook County, Illinois",8231.01,Cook,2125,0.4691764706,0.5308235294,0.1962352941,0.03905882353,0.06352941176,0.02164705882,0.01129411765,0.1374117647,4444,0.214,0.127,49702
17031823102,"Census Tract 8231.02, Cook County, Illinois",8231.02,Cook,1726,0.590382387,0.409617613,0.2207415991,0.1274623407,0.0764774044,0.0382387022,0.009269988413,0.1181923523,3509,0.148,0.058,71830
17031823200,"Census Tract 8232, Cook County, Illinois",8232,Cook,2345,0.4592750533,0.5407249467,0.18891258,0.05714285714,0.07292110874,0.02985074627,0.02643923241,0.08400852878,4691,0.28,0.07,68208
17031823302,"Census Tract 8233.02, Cook County, Illinois",8233.02,Cook,2831,0.5966089721,0.4033910279,0.2179441893,0.08972094666,0.1073825503,0.0293182621,0.02507947722,0.1271635465,5979,0.57,0.102,49662
17031823303,"Census Tract 8233.03, Cook County, Illinois",8233.03,Cook,2109,0.4476055002,0.5523944998,0.1948790896,0.04551920341,0.08297771456,0.01185395922,0.0289236605,0.08345187293,4311,0.389,0.169,63065
17031823304,"Census Tract 8233.04, Cook County, Illinois",8233.04,Cook,2796,0.4746065808,0.5253934192,0.1648783977,0.04291845494,0.1477110157,0.03755364807,0.01680972818,0.06473533619,6138,0.499,0.105,49014
17031823400,"Census Tract 8234, Cook County, Illinois",8234,Cook,2317,0.5684074234,0.4315925766,0.236512732,0.07725507121,0.07034958999,0.01165299957,0,0.1726370306,5040,0.737,0.219,47371
17031823500,"Census Tract 8235, Cook County, Illinois",8235,Cook,2182,0.5371219065,0.4628780935,0.1851512374,0.1361136572,0.1026581118,0.04078826764,0,0.07241063245,4669,0.59,0.105,56331
17031823602,"Census Tract 8236.02, Cook County, Illinois",8236.02,Cook,3295,0.3751138088,0.6248861912,0.1280728376,0.05220030349,0.0846737481,0.0248861912,0.004552352049,0.08072837633,6296,0.097,0.068,63017
17031823603,"Census Tract 8236.03, Cook County, Illinois",8236.03,Cook,875,0.664,0.336,0.264,0.064,0.04914285714,0.04342857143,0.008,0.2354285714,2259,0.967,0.325,40521
17031823604,"Census Tract 8236.04, Cook County, Illinois",8236.04,Cook,1795,0.3147632312,0.6852367688,0.09025069638,0.04066852368,0.07242339833,0.005571030641,0.01225626741,0.09359331476,3765,0.116,0.029,86944
17031823605,"Census Tract 8236.05, Cook County, Illinois",8236.05,Cook,2015,0.3464019851,0.6535980149,0.1250620347,0.01538461538,0.1017369727,0.02679900744,0.01290322581,0.06451612903,4219,0.105,0.147,61250
17031823702,"Census Tract 8237.02, Cook County, Illinois",8237.02,Cook,3136,0.4512117347,0.5487882653,0.2075892857,0.01403061224,0.1485969388,0.004145408163,0.01052295918,0.06632653061,6149,0.275,0.171,56938
17031823703,"Census Tract 8237.03, Cook County, Illinois",8237.03,Cook,3961,0.5321888412,0.4678111588,0.2317596567,0.04922999243,0.06084322141,0.02448876546,0.01110830598,0.1547588993,8118,0.331,0.29,53549
17031823704,"Census Tract 8237.04, Cook County, Illinois",8237.04,Cook,1970,0.4654822335,0.5345177665,0.1984771574,0.06091370558,0.1228426396,0.01269035533,0.008121827411,0.06243654822,4123,0.155,0.009,99306
17031823705,"Census Tract 8237.05, Cook County, Illinois",8237.05,Cook,2012,0.4647117296,0.5352882704,0.2067594433,0.04572564612,0.08250497018,0.03777335984,0,0.09194831014,4831,0.246,0.119,58895
17031823801,"Census Tract 8238.01, Cook County, Illinois",8238.01,Cook,2586,0.3279195669,0.6720804331,0.07579273009,0.0309358082,0.1210363496,0.01314771848,0.02049497293,0.06651198763,5606,0.152,0.045,88750
17031823803,"Census Tract 8238.03, Cook County, Illinois",8238.03,Cook,3005,0.4429284526,0.5570715474,0.2276206323,0.03394342762,0.07554076539,0.005990016639,0.00465890183,0.09517470882,6693,0.081,0.072,66287
17031823805,"Census Tract 8238.05, Cook County, Illinois",8238.05,Cook,1452,0.4263085399,0.5736914601,0.1267217631,0.06129476584,0.06060606061,0.02892561983,0.01859504132,0.1301652893,2871,0.173,0.108,54594
17031823806,"Census Tract 8238.06, Cook County, Illinois",8238.06,Cook,1835,0.4931880109,0.5068119891,0.2092643052,0.02288828338,0.04959128065,0.0446866485,0.01253405995,0.1542234332,3855,0.158,0.112,50855
17031823901,"Census Tract 8239.01, Cook County, Illinois",8239.01,Cook,1524,0.3910761155,0.6089238845,0.1030183727,0.06364829396,0.1430446194,0.03674540682,0.005905511811,0.03871391076,3650,0.132,0.02,84116
17031823903,"Census Tract 8239.03, Cook County, Illinois",8239.03,Cook,2097,0.3910348116,0.6089651884,0.1077730091,0.03338102051,0.1473533619,0.02241297091,0.01382927992,0.06628516929,4709,0.145,0.074,83828
17031823904,"Census Tract 8239.04, Cook County, Illinois",8239.04,Cook,1826,0.3838992333,0.6161007667,0.1286966046,0.02081051479,0.08817086528,0.03285870756,0.02026286966,0.09309967141,4031,0.047,0.024,85119
17031824003,"Census Tract 8240.03, Cook County, Illinois",8240.03,Cook,3030,0.3610561056,0.6389438944,0.1194719472,0.02376237624,0.1171617162,0,0.004290429043,0.09636963696,6124,0.141,0.064,92984
17031824004,"Census Tract 8240.04, Cook County, Illinois",8240.04,Cook,2176,0.3092830882,0.6907169118,0.09145220588,0.07582720588,0.06066176471,0.007352941176,0.001378676471,0.07261029412,5640,0.091,0.074,71250
17031824005,"Census Tract 8240.05, Cook County, Illinois",8240.05,Cook,3141,0.3814071952,0.6185928048,0.1505889844,0.04680038204,0.08213944604,0.005093919134,0.01687360713,0.07991085642,5663,0.114,0.046,106656
17031824006,"Census Tract 8240.06, Cook County, Illinois",8240.06,Cook,2332,0.4296740995,0.5703259005,0.1659519726,0.03559176672,0.08619210978,0.02873070326,0.02444253859,0.08876500858,4560,0.114,0.061,124519
17031824105,"Census Tract 8241.05, Cook County, Illinois",8241.05,Cook,3466,0.2683208309,0.7316791691,0.0718407386,0.03750721293,0.0692440854,0.001442585113,0.008944027698,0.07934218119,6497,0.135,0.029,106978
17031824106,"Census Tract 8241.06, Cook County, Illinois",8241.06,Cook,3492,0.3012600229,0.6987399771,0.1148339061,0.03264604811,0.08848797251,0.02033218786,0.01030927835,0.03465063001,7020,0.137,0.046,91250
17031824107,"Census Tract 8241.07, Cook County, Illinois",8241.07,Cook,3179,0.3296634162,0.6703365838,0.148474363,0.02925448254,0.09122365524,0.02233406732,0.01352626612,0.02485058194,6677,0.14,0.02,73825
17031824108,"Census Tract 8241.08, Cook County, Illinois",8241.08,Cook,4285,0.5066511085,0.4933488915,0.180630105,0.05344224037,0.1379229872,0.02123687281,0.02147024504,0.09194865811,8000,0.289,0.143,85932
17031824113,"Census Tract 8241.13, Cook County, Illinois",8241.13,Cook,3181,0.5438541339,0.4561458661,0.1763596353,0.04809808236,0.177302735,0.02420622446,0.01697579378,0.100911663,7005,0.286,0.03,95668
17031824114,"Census Tract 8241.14, Cook County, Illinois",8241.14,Cook,2682,0.3228933632,0.6771066368,0.06823266219,0.03355704698,0.1621923937,0.01528709918,0.009321401939,0.03430275913,5109,0.169,0.03,104861
17031824115,"Census Tract 8241.15, Cook County, Illinois",8241.15,Cook,1839,0.4225122349,0.5774877651,0.1283306145,0.06742794997,0.06905927134,0.02501359434,0.02392604676,0.108754758,3951,0.225,0.101,69342
17031824116,"Census Tract 8241.16, Cook County, Illinois",8241.16,Cook,2681,0.4710928758,0.5289071242,0.1070496084,0.1540469974,0.08653487505,0.01790376725,0.01864975755,0.0869078702,5482,0.286,0.096,67870
17031824117,"Census Tract 8241.17, Cook County, Illinois",8241.17,Cook,4778,0.3398911679,0.6601088321,0.1100879029,0.02637086647,0.09480954374,0.03830054416,0.009836751779,0.06048555881,9619,0.126,0.027,97899
17031824119,"Census Tract 8241.19, Cook County, Illinois",8241.19,Cook,2750,0.3585454545,0.6414545455,0.1181818182,0.03236363636,0.1349090909,0.01127272727,0.01163636364,0.05018181818,5713,0.123,0.032,98854
17031824120,"Census Tract 8241.20, Cook County, Illinois",8241.2,Cook,4303,0.3046711597,0.6953288403,0.06855682082,0.01789449221,0.1331629096,0.02370439228,0.008133860098,0.05321868464,8884,0.138,0.057,105942
17031824121,"Census Tract 8241.21, Cook County, Illinois",8241.21,Cook,1661,0.4051776039,0.5948223961,0.149307646,0.03371462974,0.1083684527,0.03010234798,0.01505117399,0.0686333534,3279,0.121,0.093,81480
17031824122,"Census Tract 8241.22, Cook County, Illinois",8241.22,Cook,3648,0.390625,0.609375,0.1162280702,0.01726973684,0.1351425439,0.03453947368,0.01260964912,0.07483552632,6444,0.123,0.098,99038
17031824123,"Census Tract 8241.23, Cook County, Illinois",8241.23,Cook,4080,0.412254902,0.587745098,0.09166666667,0.05784313725,0.1183823529,0.03112745098,0.009558823529,0.1036764706,7741,0.183,0.119,66981
17031824300,"Census Tract 8243, Cook County, Illinois",8243,Cook,1294,0.6074188563,0.3925811437,0.2403400309,0.02163833076,0.1089644513,0.00772797527,0,0.228748068,4724,0.939,0.411,26342
17031824400,"Census Tract 8244, Cook County, Illinois",8244,Cook,772,0.6437823834,0.3562176166,0.3134715026,0.02590673575,0.1191709845,0.02590673575,0.009067357513,0.1502590674,2023,0.507,0.21,31694
17031824503,"Census Tract 8245.03, Cook County, Illinois",8245.03,Cook,3527,0.4593138645,0.5406861355,0.1233342784,0.0649277006,0.1533881486,0.01190813723,0.01842925999,0.08732633967,7035,0.166,0.048,66027
17031824505,"Census Tract 8245.05, Cook County, Illinois",8245.05,Cook,3898,0.3878912263,0.6121087737,0.1693175988,0.07131862494,0.07260133402,0.005387378143,0.005387378143,0.06387891226,6512,0.233,0.05,80365
17031824506,"Census Tract 8245.06, Cook County, Illinois",8245.06,Cook,3720,0.3833333333,0.6166666667,0.1908602151,0.02983870968,0.05698924731,0.01182795699,0.02284946237,0.07096774194,7647,0.161,0.015,66024
17031824507,"Census Tract 8245.07, Cook County, Illinois",8245.07,Cook,1863,0.4057971014,0.5942028986,0.1196994096,0.0783682233,0.0794417606,0.02093397746,0.02361782072,0.08373590982,4291,0.215,0.189,61774
17031824601,"Census Tract 8246.01, Cook County, Illinois",8246.01,Cook,2500,0.4548,0.5452,0.1892,0.068,0.05,0.0404,0,0.1072,4574,0.196,0.07,75442
17031824602,"Census Tract 8246.02, Cook County, Illinois",8246.02,Cook,3114,0.3477842004,0.6522157996,0.1371226718,0.06005138086,0.06647398844,0.02023121387,0.005459216442,0.05844572897,6335,0.218,0.138,61461
17031824701,"Census Tract 8247.01, Cook County, Illinois",8247.01,Cook,2168,0.4746309963,0.5253690037,0.198800738,0.02075645756,0.07057195572,0.03413284133,0.01983394834,0.1305350554,4319,0.417,0.063,66840
17031824702,"Census Tract 8247.02, Cook County, Illinois",8247.02,Cook,2573,0.6502137583,0.3497862417,0.3190827827,0.07889623008,0.08511465216,0.01204819277,0,0.1550719005,5565,0.436,0.123,52978
17031824800,"Census Tract 8248, Cook County, Illinois",8248,Cook,2637,0.6257110353,0.3742889647,0.3132347364,0.09215017065,0.05764125901,0.02692453546,0.06674251043,0.06901782328,7440,0.778,0.238,46156
17031824900,"Census Tract 8249, Cook County, Illinois",8249,Cook,1159,0.6160483175,0.3839516825,0.1837791199,0.02588438309,0.1906816221,0.05867126833,0.01639344262,0.1406384814,3301,0.819,0.298,34000
17031825000,"Census Tract 8250, Cook County, Illinois",8250,Cook,2781,0.5623876303,0.4376123697,0.2276159655,0.07838906868,0.1035598706,0.03200287666,0.01833872708,0.1024811219,4834,0.315,0.108,63931
17031825200,"Census Tract 8252, Cook County, Illinois",8252,Cook,1149,0.4691035683,0.5308964317,0.2480417755,0.04438642298,0.04351610096,0.0182767624,0.009573542211,0.1053089643,2170,0.54,0.018,80592
17031825302,"Census Tract 8253.02, Cook County, Illinois",8253.02,Cook,3220,0.4857142857,0.5142857143,0.148136646,0.05465838509,0.1363354037,0.04720496894,0.002173913043,0.09720496894,6595,0.318,0.09,62214
17031825303,"Census Tract 8253.03, Cook County, Illinois",8253.03,Cook,2022,0.4619188922,0.5380811078,0.1735905045,0.08110781405,0.08506429278,0.01928783383,0.02423343225,0.07863501484,3956,0.2,0.099,65216
17031825304,"Census Tract 8253.04, Cook County, Illinois",8253.04,Cook,2333,0.4882126018,0.5117873982,0.1658808401,0.1474496357,0.06686669524,0.02443206172,0.01243034719,0.07115302186,4246,0.258,0.077,65720
17031825400,"Census Tract 8254, Cook County, Illinois",8254,Cook,2716,0.4263622975,0.5736377025,0.1656848306,0.03350515464,0.08063328424,0.009572901325,0.03497790869,0.101988218,5099,0.188,0.106,63191
